
Time
 ==================== 
Time,Unit,Category,Time,ID,
8618.44,s,Spot,25,62994,
8618.44,s,Spot,25,62995,
8618.44,s,Spot,25,62996,
8618.44,s,Spot,25,62997,
8618.44,s,Spot,25,62998,
8618.44,s,Spot,25,62999,
8618.44,s,Spot,25,63000,
8618.44,s,Spot,25,63001,
8618.44,s,Spot,25,63002,
8618.44,s,Spot,25,63003,
8618.44,s,Spot,25,63004,
8618.44,s,Spot,25,63005,
8618.44,s,Spot,25,63006,
8618.44,s,Spot,25,63007,
8618.44,s,Spot,25,63008,
8618.44,s,Spot,25,63009,
8618.44,s,Spot,25,63010,
8618.44,s,Spot,25,63011,
8618.44,s,Spot,25,63012,
8618.44,s,Spot,25,63013,
8618.44,s,Spot,25,63014,
8618.44,s,Spot,25,63015,
8618.44,s,Spot,25,63016,
8618.44,s,Spot,25,63017,
8618.44,s,Spot,25,63018,
8618.44,s,Spot,25,63019,
8618.44,s,Spot,25,63020,
8618.44,s,Spot,25,63021,
8618.44,s,Spot,25,63022,
8618.44,s,Spot,25,63023,
8618.44,s,Spot,25,63024,
8618.44,s,Spot,25,63025,
8618.44,s,Spot,25,63026,
8618.44,s,Spot,25,63027,
8618.44,s,Spot,25,63028,
8618.44,s,Spot,25,63029,
8618.44,s,Spot,25,63030,
8618.44,s,Spot,25,63031,
8618.44,s,Spot,25,63032,
8618.44,s,Spot,25,63033,
8618.44,s,Spot,25,63034,
8618.44,s,Spot,25,63035,
8618.44,s,Spot,25,63036,
8618.44,s,Spot,25,63037,
8618.44,s,Spot,25,63038,
8618.44,s,Spot,25,63039,
8618.44,s,Spot,25,63040,
8618.44,s,Spot,25,63041,
8618.44,s,Spot,25,63042,
8618.44,s,Spot,25,63043,
8618.44,s,Spot,25,63044,
8618.44,s,Spot,25,63045,
8618.44,s,Spot,25,63046,
8618.44,s,Spot,25,63047,
8618.44,s,Spot,25,63048,
8618.44,s,Spot,25,63049,
8618.44,s,Spot,25,63050,
8618.44,s,Spot,25,63051,
8618.44,s,Spot,25,63052,
8618.44,s,Spot,25,63053,
8618.44,s,Spot,25,63054,
8618.44,s,Spot,25,63055,
8618.44,s,Spot,25,63056,
8618.44,s,Spot,25,63057,
8618.44,s,Spot,25,63058,
8618.44,s,Spot,25,63059,
8618.44,s,Spot,25,63060,
8618.44,s,Spot,25,63061,
8618.44,s,Spot,25,63062,
8618.44,s,Spot,25,63063,
8618.44,s,Spot,25,63064,
8618.44,s,Spot,25,63065,
8618.44,s,Spot,25,63066,
8618.44,s,Spot,25,63067,
8618.44,s,Spot,25,63068,
8618.44,s,Spot,25,63069,
8618.44,s,Spot,25,63070,
8618.44,s,Spot,25,63071,
8618.44,s,Spot,25,63072,
8618.44,s,Spot,25,63073,
8618.44,s,Spot,25,63074,
8618.44,s,Spot,25,63075,
8618.44,s,Spot,25,63076,
8618.44,s,Spot,25,63077,
8618.44,s,Spot,25,63078,
8618.44,s,Spot,25,63079,
8618.44,s,Spot,25,63080,
8618.44,s,Spot,25,63081,
8618.44,s,Spot,25,63082,
8618.44,s,Spot,25,63083,
8618.44,s,Spot,25,63084,
8618.44,s,Spot,25,63085,
8618.44,s,Spot,25,63086,
8618.44,s,Spot,25,63087,
8618.44,s,Spot,25,63088,
8618.44,s,Spot,25,63089,
8618.44,s,Spot,25,63090,
8618.44,s,Spot,25,63091,
8618.44,s,Spot,25,63092,
8618.44,s,Spot,25,63093,
8618.44,s,Spot,25,63094,
8618.44,s,Spot,25,63095,
8618.44,s,Spot,25,63096,
8618.44,s,Spot,25,63097,
8618.44,s,Spot,25,63098,
8618.44,s,Spot,25,63099,
8618.44,s,Spot,25,63100,
8618.44,s,Spot,25,63101,
8618.44,s,Spot,25,63102,
8618.44,s,Spot,25,63103,
8618.44,s,Spot,25,63104,
8618.44,s,Spot,25,63105,
8618.44,s,Spot,25,63106,
8618.44,s,Spot,25,63107,
8618.44,s,Spot,25,63108,
8618.44,s,Spot,25,63109,
8618.44,s,Spot,25,63110,
8618.44,s,Spot,25,63111,
8618.44,s,Spot,25,63112,
8618.44,s,Spot,25,63113,
8618.44,s,Spot,25,63114,
8618.44,s,Spot,25,63115,
8618.44,s,Spot,25,63116,
8618.44,s,Spot,25,63117,
8618.44,s,Spot,25,63118,
8618.44,s,Spot,25,63119,
8618.44,s,Spot,25,63120,
8618.44,s,Spot,25,63121,
8618.44,s,Spot,25,63122,
8618.44,s,Spot,25,63123,
8618.44,s,Spot,25,63124,
8618.44,s,Spot,25,63125,
8618.44,s,Spot,25,63126,
8618.44,s,Spot,25,63127,
8618.44,s,Spot,25,63128,
8618.44,s,Spot,25,63129,
8618.44,s,Spot,25,63130,
8618.44,s,Spot,25,63131,
8618.44,s,Spot,25,63132,
8618.44,s,Spot,25,63133,
8618.44,s,Spot,25,63134,
8618.44,s,Spot,25,63135,
8618.44,s,Spot,25,63136,
8618.44,s,Spot,25,63137,
8618.44,s,Spot,25,63138,
8618.44,s,Spot,25,63139,
8618.44,s,Spot,25,63140,
8618.44,s,Spot,25,63141,
8618.44,s,Spot,25,63142,
8618.44,s,Spot,25,63143,
8618.44,s,Spot,25,63144,
8618.44,s,Spot,25,63145,
8618.44,s,Spot,25,63146,
8618.44,s,Spot,25,63147,
8618.44,s,Spot,25,63148,
8618.44,s,Spot,25,63149,
8618.44,s,Spot,25,63150,
8618.44,s,Spot,25,63151,
8618.44,s,Spot,25,63152,
8618.44,s,Spot,25,63153,
8618.44,s,Spot,25,63154,
8618.44,s,Spot,25,63155,
8618.44,s,Spot,25,63156,
8618.44,s,Spot,25,63157,
8618.44,s,Spot,25,63158,
8618.44,s,Spot,25,63159,
8618.44,s,Spot,25,63160,
8618.44,s,Spot,25,63161,
8618.44,s,Spot,25,63162,
8618.44,s,Spot,25,63163,
8618.44,s,Spot,25,63164,
8618.44,s,Spot,25,63165,
8618.44,s,Spot,25,63166,
8618.44,s,Spot,25,63167,
8618.44,s,Spot,25,63168,
8618.44,s,Spot,25,63169,
8618.44,s,Spot,25,63170,
8618.44,s,Spot,25,63171,
8618.44,s,Spot,25,63172,
8618.44,s,Spot,25,63173,
8618.44,s,Spot,25,63174,
8618.44,s,Spot,25,63175,
8618.44,s,Spot,25,63176,
8618.44,s,Spot,25,63177,
8618.44,s,Spot,25,63178,
8618.44,s,Spot,25,63179,
8618.44,s,Spot,25,63180,
8618.44,s,Spot,25,63181,
8618.44,s,Spot,25,63182,
8618.44,s,Spot,25,63183,
8618.44,s,Spot,25,63184,
8618.44,s,Spot,25,63185,
8618.44,s,Spot,25,63186,
8618.44,s,Spot,25,63187,
8618.44,s,Spot,25,63188,
8618.44,s,Spot,25,63189,
8618.44,s,Spot,25,63190,
8618.44,s,Spot,25,63191,
8618.44,s,Spot,25,63192,
8618.44,s,Spot,25,63193,
8618.44,s,Spot,25,63194,
8618.44,s,Spot,25,63195,
8618.44,s,Spot,25,63196,
8618.44,s,Spot,25,63197,
8618.44,s,Spot,25,63198,
8618.44,s,Spot,25,63199,
8618.44,s,Spot,25,63200,
8618.44,s,Spot,25,63201,
8618.44,s,Spot,25,63202,
8618.44,s,Spot,25,63203,
8618.44,s,Spot,25,63204,
8618.44,s,Spot,25,63205,
8618.44,s,Spot,25,63206,
8618.44,s,Spot,25,63207,
8618.44,s,Spot,25,63208,
8618.44,s,Spot,25,63209,
8618.44,s,Spot,25,63210,
8618.44,s,Spot,25,63211,
8618.44,s,Spot,25,63212,
8618.44,s,Spot,25,63213,
8618.44,s,Spot,25,63214,
8618.44,s,Spot,25,63215,
8618.44,s,Spot,25,63216,
8618.44,s,Spot,25,63217,
8618.44,s,Spot,25,63218,
8618.44,s,Spot,25,63219,
8618.44,s,Spot,25,63220,
8618.44,s,Spot,25,63221,
8618.44,s,Spot,25,63222,
8977.62,s,Spot,26,63223,
8977.62,s,Spot,26,63224,
8977.62,s,Spot,26,63225,
8977.62,s,Spot,26,63226,
8977.62,s,Spot,26,63227,
8977.62,s,Spot,26,63228,
8977.62,s,Spot,26,63229,
8977.62,s,Spot,26,63230,
8977.62,s,Spot,26,63231,
8977.62,s,Spot,26,63232,
8977.62,s,Spot,26,63233,
8977.62,s,Spot,26,63234,
8977.62,s,Spot,26,63235,
8977.62,s,Spot,26,63236,
8977.62,s,Spot,26,63237,
8977.62,s,Spot,26,63238,
8977.62,s,Spot,26,63239,
8977.62,s,Spot,26,63240,
8977.62,s,Spot,26,63241,
8977.62,s,Spot,26,63242,
8977.62,s,Spot,26,63243,
8977.62,s,Spot,26,63244,
8977.62,s,Spot,26,63245,
8977.62,s,Spot,26,63246,
8977.62,s,Spot,26,63247,
8977.62,s,Spot,26,63248,
8977.62,s,Spot,26,63249,
8977.62,s,Spot,26,63250,
8977.62,s,Spot,26,63251,
8977.62,s,Spot,26,63252,
8977.62,s,Spot,26,63253,
8977.62,s,Spot,26,63254,
8977.62,s,Spot,26,63255,
8977.62,s,Spot,26,63256,
8977.62,s,Spot,26,63257,
8977.62,s,Spot,26,63258,
8977.62,s,Spot,26,63259,
8977.62,s,Spot,26,63260,
8977.62,s,Spot,26,63261,
8977.62,s,Spot,26,63262,
8977.62,s,Spot,26,63263,
8977.62,s,Spot,26,63264,
8977.62,s,Spot,26,63265,
8977.62,s,Spot,26,63266,
8977.62,s,Spot,26,63267,
8977.62,s,Spot,26,63268,
8977.62,s,Spot,26,63269,
8977.62,s,Spot,26,63270,
8977.62,s,Spot,26,63271,
8977.62,s,Spot,26,63272,
8977.62,s,Spot,26,63273,
8977.62,s,Spot,26,63274,
8977.62,s,Spot,26,63275,
8977.62,s,Spot,26,63276,
8977.62,s,Spot,26,63277,
8977.62,s,Spot,26,63278,
8977.62,s,Spot,26,63279,
8977.62,s,Spot,26,63280,
8977.62,s,Spot,26,63281,
8977.62,s,Spot,26,63282,
8977.62,s,Spot,26,63283,
8977.62,s,Spot,26,63284,
8977.62,s,Spot,26,63285,
8977.62,s,Spot,26,63286,
8977.62,s,Spot,26,63287,
8977.62,s,Spot,26,63288,
8977.62,s,Spot,26,63289,
8977.62,s,Spot,26,63290,
8977.62,s,Spot,26,63291,
8977.62,s,Spot,26,63292,
8977.62,s,Spot,26,63293,
8977.62,s,Spot,26,63294,
8977.62,s,Spot,26,63295,
8977.62,s,Spot,26,63296,
8977.62,s,Spot,26,63297,
8977.62,s,Spot,26,63298,
8977.62,s,Spot,26,63299,
8977.62,s,Spot,26,63300,
8977.62,s,Spot,26,63301,
8977.62,s,Spot,26,63302,
8977.62,s,Spot,26,63303,
8977.62,s,Spot,26,63304,
8977.62,s,Spot,26,63305,
8977.62,s,Spot,26,63306,
8977.62,s,Spot,26,63307,
8977.62,s,Spot,26,63308,
8977.62,s,Spot,26,63309,
8977.62,s,Spot,26,63310,
8977.62,s,Spot,26,63311,
8977.62,s,Spot,26,63312,
8977.62,s,Spot,26,63313,
8977.62,s,Spot,26,63314,
8977.62,s,Spot,26,63315,
8977.62,s,Spot,26,63316,
8977.62,s,Spot,26,63317,
8977.62,s,Spot,26,63318,
8977.62,s,Spot,26,63319,
8977.62,s,Spot,26,63320,
8977.62,s,Spot,26,63321,
8977.62,s,Spot,26,63322,
8977.62,s,Spot,26,63323,
8977.62,s,Spot,26,63324,
8977.62,s,Spot,26,63325,
8977.62,s,Spot,26,63326,
8977.62,s,Spot,26,63327,
8977.62,s,Spot,26,63328,
8977.62,s,Spot,26,63329,
8977.62,s,Spot,26,63330,
8977.62,s,Spot,26,63331,
8977.62,s,Spot,26,63332,
8977.62,s,Spot,26,63333,
8977.62,s,Spot,26,63334,
8977.62,s,Spot,26,63335,
8977.62,s,Spot,26,63336,
8977.62,s,Spot,26,63337,
8977.62,s,Spot,26,63338,
8977.62,s,Spot,26,63339,
8977.62,s,Spot,26,63340,
8977.62,s,Spot,26,63341,
8977.62,s,Spot,26,63342,
8977.62,s,Spot,26,63343,
8977.62,s,Spot,26,63344,
8977.62,s,Spot,26,63345,
8977.62,s,Spot,26,63346,
8977.62,s,Spot,26,63347,
8977.62,s,Spot,26,63348,
8977.62,s,Spot,26,63349,
8977.62,s,Spot,26,63350,
8977.62,s,Spot,26,63351,
8977.62,s,Spot,26,63352,
8977.62,s,Spot,26,63353,
8977.62,s,Spot,26,63354,
8977.62,s,Spot,26,63355,
8977.62,s,Spot,26,63356,
8977.62,s,Spot,26,63357,
8977.62,s,Spot,26,63358,
8977.62,s,Spot,26,63359,
8977.62,s,Spot,26,63360,
8977.62,s,Spot,26,63361,
8977.62,s,Spot,26,63362,
8977.62,s,Spot,26,63363,
8977.62,s,Spot,26,63364,
8977.62,s,Spot,26,63365,
8977.62,s,Spot,26,63366,
8977.62,s,Spot,26,63367,
8977.62,s,Spot,26,63368,
8977.62,s,Spot,26,63369,
8977.62,s,Spot,26,63370,
8977.62,s,Spot,26,63371,
8977.62,s,Spot,26,63372,
8977.62,s,Spot,26,63373,
8977.62,s,Spot,26,63374,
8977.62,s,Spot,26,63375,
8977.62,s,Spot,26,63376,
8977.62,s,Spot,26,63377,
8977.62,s,Spot,26,63378,
8977.62,s,Spot,26,63379,
8977.62,s,Spot,26,63380,
8977.62,s,Spot,26,63381,
8977.62,s,Spot,26,63382,
8977.62,s,Spot,26,63383,
8977.62,s,Spot,26,63384,
8977.62,s,Spot,26,63385,
8977.62,s,Spot,26,63386,
8977.62,s,Spot,26,63387,
8977.62,s,Spot,26,63388,
8977.62,s,Spot,26,63389,
8977.62,s,Spot,26,63390,
8977.62,s,Spot,26,63391,
8977.62,s,Spot,26,63392,
8977.62,s,Spot,26,63393,
8977.62,s,Spot,26,63394,
8977.62,s,Spot,26,63395,
8977.62,s,Spot,26,63396,
8977.62,s,Spot,26,63397,
8977.62,s,Spot,26,63398,
8977.62,s,Spot,26,63399,
8977.62,s,Spot,26,63400,
8977.62,s,Spot,26,63401,
8977.62,s,Spot,26,63402,
8977.62,s,Spot,26,63403,
8977.62,s,Spot,26,63404,
8977.62,s,Spot,26,63405,
8977.62,s,Spot,26,63406,
8977.62,s,Spot,26,63407,
8977.62,s,Spot,26,63408,
8977.62,s,Spot,26,63409,
8977.62,s,Spot,26,63410,
8977.62,s,Spot,26,63411,
8977.62,s,Spot,26,63412,
8977.62,s,Spot,26,63413,
8977.62,s,Spot,26,63414,
8977.62,s,Spot,26,63415,
8977.62,s,Spot,26,63416,
8977.62,s,Spot,26,63417,
8977.62,s,Spot,26,63418,
8977.62,s,Spot,26,63419,
8977.62,s,Spot,26,63420,
8977.62,s,Spot,26,63421,
8977.62,s,Spot,26,63422,
8977.62,s,Spot,26,63423,
8977.62,s,Spot,26,63424,
8977.62,s,Spot,26,63425,
8977.62,s,Spot,26,63426,
8977.62,s,Spot,26,63427,
8977.62,s,Spot,26,63428,
8977.62,s,Spot,26,63429,
8977.62,s,Spot,26,63430,
8977.62,s,Spot,26,63431,
8977.62,s,Spot,26,63432,
8977.62,s,Spot,26,63433,
8977.62,s,Spot,26,63434,
8977.62,s,Spot,26,63435,
8977.62,s,Spot,26,63436,
8977.62,s,Spot,26,63437,
8977.62,s,Spot,26,63438,
8977.62,s,Spot,26,63439,
8977.62,s,Spot,26,63440,
8977.62,s,Spot,26,63441,
8977.62,s,Spot,26,63442,
8977.62,s,Spot,26,63443,
8977.62,s,Spot,26,63444,
8977.62,s,Spot,26,63445,
8977.62,s,Spot,26,63446,
8977.62,s,Spot,26,63447,
8977.62,s,Spot,26,63448,
8977.62,s,Spot,26,63449,
8977.62,s,Spot,26,63450,
8977.62,s,Spot,26,63451,
8977.62,s,Spot,26,63452,
8977.62,s,Spot,26,63453,
8977.62,s,Spot,26,63454,
8977.62,s,Spot,26,63455,
8977.62,s,Spot,26,63456,
8977.62,s,Spot,26,63457,
8977.62,s,Spot,26,63458,
8977.62,s,Spot,26,63459,
8977.62,s,Spot,26,63460,
8977.62,s,Spot,26,63461,
8977.62,s,Spot,26,63462,
8977.62,s,Spot,26,63463,
8977.62,s,Spot,26,63464,
8977.62,s,Spot,26,63465,
8977.62,s,Spot,26,63466,
8977.62,s,Spot,26,63467,
8977.62,s,Spot,26,63468,
8977.62,s,Spot,26,63469,
8977.62,s,Spot,26,63470,
8977.62,s,Spot,26,63471,
8977.62,s,Spot,26,63472,
8977.62,s,Spot,26,63473,
8977.62,s,Spot,26,63474,
8977.62,s,Spot,26,63475,
8977.62,s,Spot,26,63476,
8977.62,s,Spot,26,63477,
8977.62,s,Spot,26,63478,
8977.62,s,Spot,26,63479,
8977.62,s,Spot,26,63480,
8977.62,s,Spot,26,63481,
8977.62,s,Spot,26,63482,
8977.62,s,Spot,26,63483,
8977.62,s,Spot,26,63484,
8977.62,s,Spot,26,63485,
8977.62,s,Spot,26,63486,
8977.62,s,Spot,26,63487,
8977.62,s,Spot,26,63488,
8977.62,s,Spot,26,63489,
8977.62,s,Spot,26,63490,
8977.62,s,Spot,26,63491,
8977.62,s,Spot,26,63492,
8977.62,s,Spot,26,63493,
8977.62,s,Spot,26,63494,
8977.62,s,Spot,26,63495,
8977.62,s,Spot,26,63496,
8977.62,s,Spot,26,63497,
8977.62,s,Spot,26,63498,
8977.62,s,Spot,26,63499,
8977.62,s,Spot,26,63500,
8977.62,s,Spot,26,63501,
8977.62,s,Spot,26,63502,
8977.62,s,Spot,26,63503,
8977.62,s,Spot,26,63504,
8977.62,s,Spot,26,63505,
8977.62,s,Spot,26,63506,
8977.62,s,Spot,26,63507,
8977.62,s,Spot,26,63508,
8977.62,s,Spot,26,63509,
8977.62,s,Spot,26,63510,
8977.62,s,Spot,26,63511,
8977.62,s,Spot,26,63512,
8977.62,s,Spot,26,63513,
8977.62,s,Spot,26,63514,
8977.62,s,Spot,26,63515,
8977.62,s,Spot,26,63516,
8977.62,s,Spot,26,63517,
8977.62,s,Spot,26,63518,
8977.62,s,Spot,26,63519,
8977.62,s,Spot,26,63520,
8977.62,s,Spot,26,63521,
8977.62,s,Spot,26,63522,
8977.62,s,Spot,26,63523,
8977.62,s,Spot,26,63524,
8977.62,s,Spot,26,63525,
8977.62,s,Spot,26,63526,
8977.62,s,Spot,26,63527,
8977.62,s,Spot,26,63528,
8977.62,s,Spot,26,63529,
8977.62,s,Spot,26,63530,
8977.62,s,Spot,26,63531,
9336.8,s,Spot,27,63532,
9336.8,s,Spot,27,63533,
9336.8,s,Spot,27,63534,
9336.8,s,Spot,27,63535,
9336.8,s,Spot,27,63536,
9336.8,s,Spot,27,63537,
9336.8,s,Spot,27,63538,
9336.8,s,Spot,27,63539,
9336.8,s,Spot,27,63540,
9336.8,s,Spot,27,63541,
9336.8,s,Spot,27,63542,
9336.8,s,Spot,27,63543,
9336.8,s,Spot,27,63544,
9336.8,s,Spot,27,63545,
9336.8,s,Spot,27,63546,
9336.8,s,Spot,27,63547,
9336.8,s,Spot,27,63548,
9336.8,s,Spot,27,63549,
9336.8,s,Spot,27,63550,
9336.8,s,Spot,27,63551,
9336.8,s,Spot,27,63552,
9336.8,s,Spot,27,63553,
9336.8,s,Spot,27,63554,
9336.8,s,Spot,27,63555,
9336.8,s,Spot,27,63556,
9336.8,s,Spot,27,63557,
9336.8,s,Spot,27,63558,
9336.8,s,Spot,27,63559,
9336.8,s,Spot,27,63560,
9336.8,s,Spot,27,63561,
9336.8,s,Spot,27,63562,
9336.8,s,Spot,27,63563,
9336.8,s,Spot,27,63564,
9336.8,s,Spot,27,63565,
9336.8,s,Spot,27,63566,
9336.8,s,Spot,27,63567,
9336.8,s,Spot,27,63568,
9336.8,s,Spot,27,63569,
9336.8,s,Spot,27,63570,
9336.8,s,Spot,27,63571,
9336.8,s,Spot,27,63572,
9336.8,s,Spot,27,63573,
9336.8,s,Spot,27,63574,
9336.8,s,Spot,27,63575,
9336.8,s,Spot,27,63576,
9336.8,s,Spot,27,63577,
9336.8,s,Spot,27,63578,
9336.8,s,Spot,27,63579,
9336.8,s,Spot,27,63580,
9336.8,s,Spot,27,63581,
9336.8,s,Spot,27,63582,
9336.8,s,Spot,27,63583,
9336.8,s,Spot,27,63584,
9336.8,s,Spot,27,63585,
9336.8,s,Spot,27,63586,
9336.8,s,Spot,27,63587,
9336.8,s,Spot,27,63588,
9336.8,s,Spot,27,63589,
9336.8,s,Spot,27,63590,
9336.8,s,Spot,27,63591,
9336.8,s,Spot,27,63592,
9336.8,s,Spot,27,63593,
9336.8,s,Spot,27,63594,
9336.8,s,Spot,27,63595,
9336.8,s,Spot,27,63596,
9336.8,s,Spot,27,63597,
9336.8,s,Spot,27,63598,
9336.8,s,Spot,27,63599,
9336.8,s,Spot,27,63600,
9336.8,s,Spot,27,63601,
9336.8,s,Spot,27,63602,
9336.8,s,Spot,27,63603,
9336.8,s,Spot,27,63604,
9336.8,s,Spot,27,63605,
9336.8,s,Spot,27,63606,
9336.8,s,Spot,27,63607,
9336.8,s,Spot,27,63608,
9336.8,s,Spot,27,63609,
9336.8,s,Spot,27,63610,
9336.8,s,Spot,27,63611,
9336.8,s,Spot,27,63612,
9336.8,s,Spot,27,63613,
9336.8,s,Spot,27,63614,
9336.8,s,Spot,27,63615,
9336.8,s,Spot,27,63616,
9336.8,s,Spot,27,63617,
9336.8,s,Spot,27,63618,
9336.8,s,Spot,27,63619,
9336.8,s,Spot,27,63620,
9336.8,s,Spot,27,63621,
9336.8,s,Spot,27,63622,
9336.8,s,Spot,27,63623,
9336.8,s,Spot,27,63624,
9336.8,s,Spot,27,63625,
9336.8,s,Spot,27,63626,
9336.8,s,Spot,27,63627,
9336.8,s,Spot,27,63628,
9336.8,s,Spot,27,63629,
9336.8,s,Spot,27,63630,
9336.8,s,Spot,27,63631,
9336.8,s,Spot,27,63632,
9336.8,s,Spot,27,63633,
9336.8,s,Spot,27,63634,
9336.8,s,Spot,27,63635,
9336.8,s,Spot,27,63636,
9336.8,s,Spot,27,63637,
9336.8,s,Spot,27,63638,
9336.8,s,Spot,27,63639,
9336.8,s,Spot,27,63640,
9336.8,s,Spot,27,63641,
9336.8,s,Spot,27,63642,
9336.8,s,Spot,27,63643,
9336.8,s,Spot,27,63644,
9336.8,s,Spot,27,63645,
9336.8,s,Spot,27,63646,
9336.8,s,Spot,27,63647,
9336.8,s,Spot,27,63648,
9336.8,s,Spot,27,63649,
9336.8,s,Spot,27,63650,
9336.8,s,Spot,27,63651,
9336.8,s,Spot,27,63652,
9336.8,s,Spot,27,63653,
9336.8,s,Spot,27,63654,
9336.8,s,Spot,27,63655,
9336.8,s,Spot,27,63656,
9336.8,s,Spot,27,63657,
9336.8,s,Spot,27,63658,
9336.8,s,Spot,27,63659,
9336.8,s,Spot,27,63660,
9336.8,s,Spot,27,63661,
9336.8,s,Spot,27,63662,
9336.8,s,Spot,27,63663,
9336.8,s,Spot,27,63664,
9336.8,s,Spot,27,63665,
9336.8,s,Spot,27,63666,
9336.8,s,Spot,27,63667,
9336.8,s,Spot,27,63668,
9336.8,s,Spot,27,63669,
9336.8,s,Spot,27,63670,
9336.8,s,Spot,27,63671,
9336.8,s,Spot,27,63672,
9336.8,s,Spot,27,63673,
9336.8,s,Spot,27,63674,
9336.8,s,Spot,27,63675,
9336.8,s,Spot,27,63676,
9336.8,s,Spot,27,63677,
9336.8,s,Spot,27,63678,
9336.8,s,Spot,27,63679,
9336.8,s,Spot,27,63680,
9336.8,s,Spot,27,63681,
9336.8,s,Spot,27,63682,
9336.8,s,Spot,27,63683,
9336.8,s,Spot,27,63684,
9336.8,s,Spot,27,63685,
9336.8,s,Spot,27,63686,
9336.8,s,Spot,27,63687,
9336.8,s,Spot,27,63688,
9336.8,s,Spot,27,63689,
9336.8,s,Spot,27,63690,
9336.8,s,Spot,27,63691,
9336.8,s,Spot,27,63692,
9336.8,s,Spot,27,63693,
9336.8,s,Spot,27,63694,
9336.8,s,Spot,27,63695,
9336.8,s,Spot,27,63696,
9336.8,s,Spot,27,63697,
9336.8,s,Spot,27,63698,
9336.8,s,Spot,27,63699,
9336.8,s,Spot,27,63700,
9336.8,s,Spot,27,63701,
9336.8,s,Spot,27,63702,
9336.8,s,Spot,27,63703,
9336.8,s,Spot,27,63704,
9336.8,s,Spot,27,63705,
9336.8,s,Spot,27,63706,
9336.8,s,Spot,27,63707,
9336.8,s,Spot,27,63708,
9336.8,s,Spot,27,63709,
9336.8,s,Spot,27,63710,
9336.8,s,Spot,27,63711,
9336.8,s,Spot,27,63712,
9336.8,s,Spot,27,63713,
9336.8,s,Spot,27,63714,
9336.8,s,Spot,27,63715,
9336.8,s,Spot,27,63716,
9336.8,s,Spot,27,63717,
9336.8,s,Spot,27,63718,
9336.8,s,Spot,27,63719,
9336.8,s,Spot,27,63720,
9336.8,s,Spot,27,63721,
9336.8,s,Spot,27,63722,
9336.8,s,Spot,27,63723,
9336.8,s,Spot,27,63724,
9336.8,s,Spot,27,63725,
9336.8,s,Spot,27,63726,
9336.8,s,Spot,27,63727,
9336.8,s,Spot,27,63728,
9336.8,s,Spot,27,63729,
9336.8,s,Spot,27,63730,
9336.8,s,Spot,27,63731,
9336.8,s,Spot,27,63732,
9336.8,s,Spot,27,63733,
9336.8,s,Spot,27,63734,
9336.8,s,Spot,27,63735,
9336.8,s,Spot,27,63736,
9336.8,s,Spot,27,63737,
9336.8,s,Spot,27,63738,
9336.8,s,Spot,27,63739,
9336.8,s,Spot,27,63740,
9336.8,s,Spot,27,63741,
9336.8,s,Spot,27,63742,
9336.8,s,Spot,27,63743,
9336.8,s,Spot,27,63744,
9336.8,s,Spot,27,63745,
9336.8,s,Spot,27,63746,
9336.8,s,Spot,27,63747,
9336.8,s,Spot,27,63748,
9336.8,s,Spot,27,63749,
9336.8,s,Spot,27,63750,
9336.8,s,Spot,27,63751,
9336.8,s,Spot,27,63752,
9336.8,s,Spot,27,63753,
9336.8,s,Spot,27,63754,
9336.8,s,Spot,27,63755,
9336.8,s,Spot,27,63756,
9336.8,s,Spot,27,63757,
9336.8,s,Spot,27,63758,
9336.8,s,Spot,27,63759,
9336.8,s,Spot,27,63760,
9336.8,s,Spot,27,63761,
9336.8,s,Spot,27,63762,
9336.8,s,Spot,27,63763,
9336.8,s,Spot,27,63764,
9336.8,s,Spot,27,63765,
9336.8,s,Spot,27,63766,
9336.8,s,Spot,27,63767,
9336.8,s,Spot,27,63768,
9336.8,s,Spot,27,63769,
9336.8,s,Spot,27,63770,
9336.8,s,Spot,27,63771,
9336.8,s,Spot,27,63772,
9336.8,s,Spot,27,63773,
9336.8,s,Spot,27,63774,
9336.8,s,Spot,27,63775,
9336.8,s,Spot,27,63776,
9336.8,s,Spot,27,63777,
9336.8,s,Spot,27,63778,
9336.8,s,Spot,27,63779,
9336.8,s,Spot,27,63780,
9336.8,s,Spot,27,63781,
9336.8,s,Spot,27,63782,
9336.8,s,Spot,27,63783,
9336.8,s,Spot,27,63784,
9336.8,s,Spot,27,63785,
9336.8,s,Spot,27,63786,
9336.8,s,Spot,27,63787,
9336.8,s,Spot,27,63788,
9336.8,s,Spot,27,63789,
9336.8,s,Spot,27,63790,
9336.8,s,Spot,27,63791,
9336.8,s,Spot,27,63792,
9336.8,s,Spot,27,63793,
9336.8,s,Spot,27,63794,
9336.8,s,Spot,27,63795,
9336.8,s,Spot,27,63796,
9336.8,s,Spot,27,63797,
9336.8,s,Spot,27,63798,
9336.8,s,Spot,27,63799,
9336.8,s,Spot,27,63800,
9336.8,s,Spot,27,63801,
9336.8,s,Spot,27,63802,
9336.8,s,Spot,27,63803,
9336.8,s,Spot,27,63804,
9336.8,s,Spot,27,63805,
9336.8,s,Spot,27,63806,
9336.8,s,Spot,27,63807,
9336.8,s,Spot,27,63808,
9336.8,s,Spot,27,63809,
9336.8,s,Spot,27,63810,
9336.8,s,Spot,27,63811,
9336.8,s,Spot,27,63812,
9336.8,s,Spot,27,63813,
9336.8,s,Spot,27,63814,
